fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,sulfur_ratio,sweetness_level_Medium,sweetness_level_High,quality_category_Medium,quality_category_High,quality
0.09856424459443591,0.7119200189217847,-0.7586772879966763,-0.0901134043272801,-0.06644154200696317,0.2324434664914508,1.6196779429815198,-0.05196586487636628,-0.8973050468250234,0.06958795556035763,-0.5859405704136383,-1.606702729738019,False,False,False,False,5
-2.1761147737912463,-1.2251887767723657,-0.09586138957127271,-0.716583179437072,0.4597495610806436,0.01633980106969193,0.44094539628747453,-0.5218279531004256,0.434356688060454,-0.6704777798988003,-1.202949070222186,-0.7777134709607194,False,False,False,False,5
-0.21146207621142485,0.6600116003867975,-1.3705073480816643,2.494568652113949,0.013103574832446434,-1.3549045912400586,-1.005976680200545,0.9921721089548639,0.5611816151924044,-0.6704777798988003,-0.7877167250204578,-0.6619035049686504,False,False,True,False,6
-0.21146207621142485,0.4224500983774413,-0.6567056113158449,0.02371271736529129,0.013103574832446434,-2.0110985718509697,-1.2578070342987473,0.4178962233476931,0.6880065423243548,-0.3277822099115811,0.3699676708400393,-1.1685721061839525,False,False,True,False,6
-0.02339814001752447,-0.8444655272753275,0.05709612544997441,-0.328496767691876,-0.521401431477286,0.01633980106969193,-0.28858989745764796,0.05244793250674514,-0.5168302654291723,0.5154213956580267,-0.6863572012403092,0.35143369746195385,False,False,True,False,7
-0.5396286467324856,-0.42067562340838793,0.4649828321732995,2.7222716389984094,-0.3064057278897887,-0.10359457619263111,1.2403406170012674,0.5745169194223603,0.11729437023057952,1.1219856714888412,0.0919769443834016,-1.5729086253804005,True,False,False,False,5
0.3923511957014268,0.4758139024208726,0.15906780213080554,0.44780404169753507,0.06601166961233793,0.42306040854206284,0.32125394024766685,0.4701031220392488,-0.3265928747312482,-0.9526900324783497,-1.0976339912599697,-0.06397161533568536,False,False,False,False,4
-0.4060497470573371,-0.18760374924300874,-0.35079058127335094,0.2416515711024903,5.884420099889274,-0.698710610629147,-1.3523821540670296,0.05244793250674514,-0.6436551925611227,1.5271701149491155,0.0919769443834016,1.2510289690074898,False,False,True,False,6
-0.02339814001752447,0.737756728836533,-0.24881890459251968,-0.20744241272494696,-0.4405895523406268,-0.5281979455781165,-0.6636361347293508,0.05244793250674514,-0.07294302046734745,3.1096085712438395,-0.09740878994078073,0.07764383220896455,False,False,False,False,5
-2.747120649640439,-0.01686993275783103,-0.6057197729754293,-0.328496767691876,-0.8469393391883454,-0.698710610629147,0.8187696547643285,-1.7225866230063809,3.731804793491161,-0.6010627252900234,2.2922385193863906,-1.6696729205727128,False,False,False,False,4
-0.2755776168033237,2.050662190929728,0.8218837005562092,-0.20744241272494696,0.7451023360920325,0.8197600955367987,1.632476327798893,0.15686172988985655,-0.390005338297222,0.5154213956580267,-1.202949070222186,-1.21428656644398,False,False,False,False,5
0.3923511957014268,0.737756728836533,-0.044875551230857,-0.8552490756936835,-0.3064057278897887,-1.6499689647493274,-0.6636361347293508,0.20906862858141229,-1.0241299739569738,0.5776348462245208,-1.202949070222186,-1.3385106432375322,False,False,False,False,5
-1.033914711711066,-0.01686993275783103,-1.1665639947200015,-0.20744241272494696,-0.4405895523406268,-0.698710610629147,-1.2578070342987473,-0.5740348517919813,0.5611816151924044,-0.12726863360234678,-0.9933364652014673,1.002864756167342,False,False,True,False,6
-1.033914711711066,-0.13031348318077146,-1.1665639947200015,-0.328496767691876,-0.4675016192564128,-1.1054312181015182,-1.3523821540670296,-0.626241750483537,0.49776915162643065,-0.06125005598560967,-0.9933364652014673,0.3204131708569351,False,False,True,False,6
0.2766759895339469,-0.8444655272753275,0.4649828321732995,0.6433798289216114,-0.11959412904581498,1.3028332340835447,1.6948434313519725,0.15686172988985655,-0.7070676561270965,-0.6010627252900234,-0.9933364652014673,-0.8291710503878679,False,False,False,False,5
-0.34043439393442865,-0.07340388614865666,-0.6057197729754293,0.44780404169753507,0.6416650252753631,1.4523277662316647,0.9864272408794738,-0.626241750483537,-0.8973050468250234,-0.12726863360234678,-0.19336239925803092,0.47339111027894415,False,False,True,False,6
1.1414688164901277,-0.5997385113632986,1.5356854373220281,1.0067872424688942,-0.4137026486514321,-1.6499689647493274,-1.806884968417735,0.20906862858141229,-1.7216670731826995,-0.12726863360234678,-0.7877167250204578,0.13429001122682446,False,False,False,False,5
-0.21146207621142485,0.36875172284460783,-0.45276225795418235,-0.0901134043272801,-0.2529070307828251,0.42306040854206284,0.5515945976635888,0.4178962233476931,0.7514190058903314,-0.3954564365524471,-0.38786694027153973,-0.42063274248517313,False,False,False,False,5
-0.5396286467324856,-0.7826250936983679,0.21005364047122124,0.02371271736529129,-0.3064057278897887,-0.5281979455781165,0.32125394024766685,-0.2607934596426471,0.624594078758381,-0.7403421260138814,-0.9933364652014673,-1.1968951956928824,False,False,True,False,6
0.3923511957014268,-0.721227964530909,0.6689261855349623,-0.20744241272494696,-0.17284514685761268,0.5935730735930933,0.49731410527252395,0.6789307168054717,0.8148314694563051,-0.06125005598560967,-1.202949070222186,-0.09120535524811797,False,False,False,False,5
-0.2755776168033237,0.8911613582490562,1.1277987305987032,-0.716583179437072,0.7709036311389886,0.6725337816806035,1.6067667956119114,0.05244793250674514,-0.6436551925611227,0.38990830944937477,-1.0976339912599697,-1.3081644759065356,False,False,False,False,5
-0.746156830221258,1.116236399318297,-1.115578156379586,-0.453520817874562,-0.11959412904581498,0.01633980106969193,0.5515945976635888,-0.05196586487636628,0.49776915162643065,-0.5320912203840753,-0.5859405704136383,-0.9031742674521277,False,False,False,False,5
-0.6076300700999876,1.0667283837710098,-1.115578156379586,1.960204693681213,0.013103574832446434,-1.6499689647493274,-1.679377996535685,-0.2607934596426471,0.624594078758381,-1.8464972708161465,0.46106281035608926,-0.1025940101205896,False,False,False,False,5
-1.033914711711066,0.9668454693609829,-1.0136064796987545,-0.9991488669523944,-0.2529070307828251,-1.1054312181015182,-1.2578070342987473,-0.2607934596426471,0.8148314694563051,-0.4635576327466454,0.27809724422119564,0.13429001122682446,False,False,False,False,5
-0.08538825958045863,0.9668454693609829,-1.115578156379586,-0.5827837700061445,-0.3064057278897887,-0.698710610629147,-0.9308111918300919,-0.2607934596426471,0.1807068337965533,1.8075496136756084,0.0919769443834016,0.2714333920069059,False,False,True,False,6
-0.2755776168033237,0.8911613582490562,-0.24881890459251968,-0.5827837700061445,-0.03990204644461424,0.5105613659276454,1.3525028858807788,-0.3130003583342028,-0.009530556901370855,-1.1692993841377635,-0.8900370168997762,-1.2240130473503685,False,False,False,False,5
0.09856424459443591,0.8148024913336078,-0.044875551230857,-0.328496767691876,-0.03990204644461424,-0.23313357206884808,0.22459875519493258,0.4701031220392488,-0.009530556901370855,-0.8106616176579727,-1.202949070222186,-0.804982678069317,False,False,False,False,4
0.3923511957014268,-0.6602678293094026,1.8925863057049381,-0.20744241272494696,0.1978575741395821,-0.5281979455781165,0.190909783071116,0.9921721089548639,1.448956105116057,0.06958795556035763,0.0919769443834016,-1.075510526368897,False,False,False,False,5
-0.8881909669737053,1.3595727332151992,-1.3705073480816643,0.02371271736529129,0.4858080507666301,0.12799603503279441,-0.28858989745764796,-0.05196586487636628,1.3221311779841067,-0.6704777798988003,0.27809724422119564,0.5685773836970833,False,False,True,False,6
-0.9605796970001282,1.1899659465154282,-0.7586772879966763,-0.453520817874562,0.013103574832446434,-0.10359457619263111,1.118876563978838,-0.4696210544088699,0.434356688060454,-0.8814422240165168,-0.29017659054815453,-1.4942876355366468,False,False,False,False,5
0.09856424459443591,0.5552413295322197,-0.35079058127335094,-1.1486932068516151,-0.1462073113254593,1.1381108202409025,1.6948434313519725,0.261275527272968,-0.9607175103909973,2.709784944278979,-1.309301752873483,-0.9933973677085539,False,False,False,False,4
-1.3372344582109386,-0.42067562340838793,-0.35079058127335094,-0.9991488669523944,-0.4405895523406268,-2.0110985718509697,-1.2578070342987473,-0.4696210544088699,0.624594078758381,-0.6010627252900234,-1.202949070222186,-1.1685721061839525,False,False,False,False,5
-0.4724416312547565,-0.13031348318077146,1.0258270539178718,-0.453520817874562,0.013103574832446434,0.7478205415696911,0.9864272408794738,0.15686172988985655,0.30753176092850365,-0.5320912203840753,-1.309301752873483,-0.597454465675119,False,False,False,False,5
-1.259853248778019,-1.3559525815141185,1.0768128922582874,-0.716583179437072,-0.4405895523406268,0.5105613659276454,0.7271519643486862,-0.4174141557173142,0.8148314694563051,0.8229636745330117,-0.09740878994078073,-0.5491786405296488,False,False,True,False,6
-0.8167244114769897,0.15052685190624035,-0.6057197729754293,-0.20744241272494696,-0.2529070307828251,0.5935730735930933,0.12111536637094632,-0.3130003583342028,0.624594078758381,-0.3954564365524471,-0.29017659054815453,0.6228633052558654,False,False,False,False,5
0.2766759895339469,-0.18760374924300874,0.05709612544997441,-0.5827837700061445,0.6416650252753631,0.6725337816806035,1.8889938415833336,0.261275527272968,-2.419204172408425,6.276005944517803,-0.48644945165261727,-1.5134473725573934,False,False,True,False,6
-0.2755776168033237,-0.18760374924300874,-0.044875551230857,-0.5827837700061445,-0.6295050978972656,-0.5281979455781165,-0.2420651724924132,-0.05196586487636628,0.49776915162643065,-0.06125005598560967,-0.7877167250204578,-0.58018276283715,False,False,False,False,5
0.6715156896460075,-0.7826250936983679,0.8728695388966249,-0.328496767691876,0.5638421323064199,1.499240427342545,1.7663408183156777,0.5745169194223603,-1.0875424375229477,3.207292530159553,-0.8900370168997762,-0.6995417439160727,False,False,False,False,5
-0.746156830221258,0.5288472783150445,-0.9626206413583389,-0.716583179437072,-0.2529070307828251,-0.698710610629147,-0.6038153493614363,0.5745169194223603,1.068481323720206,-0.8106616176579727,-1.4167126885496035,-0.29999736124343473,False,False,False,False,5
-0.14807102050964802,-0.01686993275783103,-0.044875551230857,-0.5827837700061445,-0.17284514685761268,1.8323859339815995,1.9311667016233975,-0.15637966225953567,-0.5168302654291723,-0.7403421260138814,-0.8900370168997762,-0.5171410474785642,False,False,False,False,5
-2.3600672779661425,2.4188672284120494,-1.1665639947200015,-1.3043430595211212,-1.0935343450217896,1.794304800851814,1.2066516448774496,-1.5137590282401001,2.7806178400015344,-1.1692993841377635,0.0919769443834016,0.6707626478077324,False,False,False,False,4
-0.8881909669737053,1.3114553996830396,-1.3705073480816643,0.6433798289216114,0.43366743557310855,-0.698710610629147,-0.6636361347293508,-0.10417276356792199,0.8782439330222818,-0.6010627252900234,0.27809724422119564,-0.20558706288033493,False,False,False,False,5
-0.34043439393442865,1.8943239782885066,-1.0645923180391703,0.1342390622094872,-0.17284514685761268,-1.3549045912400586,-1.806884968417735,0.00024103381518943327,0.49776915162643065,-0.6010627252900234,-0.5859405704136383,0.7857210699322127,False,False,False,False,5
-0.02339814001752447,0.12285360378700252,-0.45276225795418235,-0.5827837700061445,-0.1462073113254593,0.01633980106969193,-0.06946523515995495,0.261275527272968,-0.07294302046734745,-0.3954564365524471,-1.4167126885496035,-0.05183314840328658,False,False,True,False,6
0.09856424459443591,0.4758139024208726,0.15906780213080554,-0.328496767691876,-0.03990204644461424,-0.23313357206884808,0.44094539628747453,0.261275527272968,0.5611816151924044,-0.2605296322792131,-0.19336239925803092,-1.0382858944428748,False,False,True,False,6
-0.02339814001752447,0.2875675809610612,-0.24881890459251968,-0.328496767691876,-0.22619496067744915,-0.10359457619263111,0.8187696547643285,0.00024103381518943327,-0.13635548403332123,-0.9526900324783497,-1.202949070222186,-1.2687922690617044,False,False,False,False,5
-0.6076300700999876,-0.18760374924300874,-0.14684722791168842,-0.20744241272494696,-0.4137026486514321,-1.3549045912400586,-0.029314620926861056,-0.3652072570257585,0.11729437023057952,-1.1692993841377635,-0.9933364652014673,-1.5666688642816897,False,False,False,False,5
-0.21146207621142485,-0.6602678293094026,2.096529659066601,-0.8552490756936835,6.379045885098201,0.5105613659276454,0.9049948616455414,0.3134824259645237,-1.4680172189187988,3.6362497882834353,-1.0976339912599697,-0.7720488530589336,False,False,False,False,5
-1.3372344582109386,0.5815542929066888,0.21005364047122124,-0.8552490756936835,0.06601166961233793,0.2324434664914508,0.7963966133639788,0.10465483119830085,0.9416563965882555,0.8834344421670915,-1.0976339912599697,-0.9446426797539752,False,False,False,False,5
-0.21146207621142485,0.2056065455360655,-0.40177641961376664,-0.716583179437072,0.4858080507666301,-0.10359457619263111,0.35210572707698334,-0.15637966225953567,-0.7704801196930731,1.6962702384884392,-0.8900370168997762,-0.8082059886022485,False,False,False,False,5
0.15856533781537324,0.5288472783150445,-0.9116348030179233,-0.20744241272494696,-0.03990204644461424,-0.23313357206884808,1.5539536655732773,-0.15637966225953567,-1.0241299739569738,0.06958795556035763,-0.5859405704136383,-1.807939626765167,False,False,False,False,5
1.0911541407642749,-1.2903211274738775,0.8728695388966249,-0.0901134043272801,-0.1462073113254593,0.8197600955367987,0.32125394024766685,1.0965859063379753,0.05388190666460292,0.13441700203896803,-0.6863572012403092,0.6441056223875632,False,False,True,False,6
0.725719480771179,-0.721227964530909,0.21005364047122124,-0.20744241272494696,0.11882259611941139,0.01633980106969193,0.7505989565093435,-0.05196586487636628,-1.5314296824847753,-0.12726863360234678,0.0919769443834016,-1.1055303908253664,False,False,True,False,6
0.09856424459443591,0.09509065292383452,0.05709612544997441,-0.5827837700061445,-0.22619496067744915,-0.23313357206884808,0.12111536637094632,0.5745169194223603,0.49776915162643065,-0.2605296322792131,-0.38786694027153973,-0.6799988121549111,False,False,True,False,6
-0.5396286467324856,2.628287510821194,-0.9116348030179233,-0.8552490756936835,2.3514140160338792,-0.3739504776015194,1.2732724691150348,-0.2607934596426471,-0.07294302046734745,-0.5320912203840753,-1.4167126885496035,-1.739489213813394,False,False,False,False,5
0.3923511957014268,0.15052685190624035,-1.1665639947200015,-0.20744241272494696,0.8738779270389642,0.12799603503279441,0.6039360811751856,-0.2607934596426471,-0.6436551925611227,-0.3277822099115811,0.46106281035608926,-0.8428565768312583,False,False,True,False,6
-0.5396286467324856,0.9164637779562763,-1.3705073480816643,0.1342390622094872,-0.27964393777704555,-2.0110985718509697,-1.453484704435783,0.6789307168054717,1.1318937872861825,-0.8814422240165168,-1.202949070222186,-0.9681317804284483,False,False,False,False,5
-0.21146207621142485,-0.13031348318077146,-0.5037480962945979,-0.9991488669523944,-0.09300555442782285,0.7478205415696911,1.470984012926033,-0.3652072570257585,0.49776915162643065,-1.1692993841377635,-0.8900370168997762,-1.130252632142459,False,False,False,False,5
0.037914478338278976,3.6416791727861284,-1.3705073480816643,-0.8552490756936835,-0.11959412904581498,-2.0110985718509697,-1.5620829527173445,-0.15637966225953567,1.3855436415500804,-1.0966122152393083,0.46106281035608926,-0.8428565768312583,False,False,False,False,5
-0.02339814001752447,3.6416791727861284,-1.3705073480816643,-0.716583179437072,-0.09300555442782285,-2.0110985718509697,-1.5620829527173445,-0.15637966225953567,1.448956105116057,-1.1692993841377635,0.46106281035608926,-0.8428565768312583,False,False,False,False,5
-0.08538825958045863,0.36875172284460783,-0.5547339346350136,-0.716583179437072,-0.5483892714691704,-2.0110985718509697,-1.1689673650882555,-0.2607934596426471,0.6880065423243548,1.6401973654201036,0.0919769443834016,-1.2500009885221262,False,False,True,False,7
-0.08538825958045863,1.1654598844697548,1.484699598981613,-0.453520817874562,0.8481689030639457,1.3028332340835447,1.8674433686844314,0.05244793250674514,-0.45341780186319575,0.06958795556035763,-0.9933364652014673,-1.0130064802244567,False,False,False,False,5
-1.8253725239563117,-0.13031348318077146,-0.9116348030179233,-0.0901134043272801,-0.9836754094862151,0.42306040854206284,1.4276683742512326,-1.5659659269316557,2.019668277209832,-0.12726863360234678,2.215407519093075,-1.352815233898608,False,False,False,False,5
-0.14807102050964802,2.5032507961235506,-1.115578156379586,-0.20744241272494696,-0.03990204644461424,0.01633980106969193,-0.3366402922606953,-0.4174141557173142,-0.5802427289951462,-0.6704777798988003,-0.48644945165261727,0.44877397060183943,False,False,True,False,6
0.15856533781537324,1.1654598844697548,-0.809663126337092,-0.5827837700061445,0.11882259611941139,0.3305567470604541,0.7736766893139203,-0.10417276356792199,-0.7704801196930731,1.0628402972493118,-0.7877167250204578,-0.817006137993743,False,False,False,False,5
-0.6076300700999876,-0.6299496990961485,0.4649828321732995,-0.453520817874562,-0.11959412904581498,0.01633980106969193,0.2897386235239032,0.261275527272968,1.068481323720206,-0.06125005598560967,-1.202949070222186,-0.5895222762236074,False,False,False,False,5
-2.1761147737912463,-1.0963914197127302,-1.3705073480816643,-0.716583179437072,-0.9562761302330459,1.1381108202409025,0.7736766893139203,-2.6623107994544415,2.3367305950397097,0.8834344421670915,2.9601655568659107,0.3204131708569351,False,False,True,False,6
-1.259853248778019,-0.7826250936983679,-0.9626206413583389,-0.8552490756936835,-0.521401431477286,-2.0110985718509697,-0.8593138048663865,-0.6784486491751507,0.1807068337965533,-0.4635576327466454,-0.9933364652014673,-1.4942876355366468,False,False,False,False,5
-0.02339814001752447,0.789197501137014,1.4337137606411974,-0.716583179437072,0.8224368732478463,1.404014522180602,1.9415229690860765,0.05244793250674514,-0.8973050468250234,-0.19369348194542946,-0.9933364652014673,-0.9930091258236351,False,False,False,False,5
-1.657895945687816,0.8403311625192735,-1.268535671400833,-0.716583179437072,0.03956979059917311,0.7478205415696911,1.3525028858807788,-1.200517636090766,1.448956105116057,-0.8814422240165168,-0.38786694027153973,-1.0161095179763084,False,False,False,False,5
-0.8167244114769897,-0.18760374924300874,-0.8606489646775076,-0.0901134043272801,-0.3064057278897887,-0.10359457619263111,-0.28858989745764796,-0.4174141557173142,0.6880065423243548,-0.4635576327466454,-0.19336239925803092,0.13429001122682446,False,False,True,False,6
-0.5396286467324856,-1.1605479956661813,1.0258270539178718,-0.328496767691876,-0.22619496067744915,-1.3549045912400586,-1.679377996535685,-0.4696210544088699,0.11729437023057952,-0.8106616176579727,-0.09740878994078073,0.48961604324794517,False,False,True,False,6
0.6167830726978653,-0.01686993275783103,3.728076485959902,1.0067872424688942,6.379045885098201,1.404014522180602,0.9049948616455414,1.514241095870479,-3.6240409801619524,6.457422043351368,-0.9933364652014673,0.5496953240244633,False,False,False,False,4
-0.4060497470573371,0.4224500983774413,-1.2175498330604173,-0.716583179437072,0.25042713430300073,1.0181764429785793,1.4276683742512326,-0.8872762439413736,0.24411929736252988,-0.7403421260138814,-0.29017659054815453,-0.8264062975710211,False,False,False,False,5
-0.6764658875701405,-0.5396339640593745,0.7708978622157935,2.494568652113949,-0.38684086117671784,1.194901681825237,1.8008225444468462,0.3134824259645237,0.6880065423243548,0.38990830944937477,0.0919769443834016,-1.0464287826766923,False,False,False,False,5
-0.6764658875701405,-0.5396339640593745,0.7708978622157935,2.494568652113949,-0.4137026486514321,1.249767054204005,1.812138475170313,0.3134824259645237,0.6880065423243548,0.4528472853928287,0.0919769443834016,-1.0069768047996701,False,False,False,False,5
-0.6764658875701405,0.8403311625192735,-1.3705073480816643,-0.20744241272494696,-0.3331924474799242,-0.10359457619263111,-0.726003238282431,0.10465483119830085,1.068481323720206,-1.0244112517773736,-1.0976339912599697,1.0818260966164799,False,False,False,False,5
-0.8881909669737053,0.4224500983774413,-0.45276225795418235,-0.5827837700061445,-0.17284514685761268,0.5105613659276454,1.2235929404623143,0.05244793250674514,1.7660184229459315,-0.5320912203840753,-1.0976339912599697,-1.1079738681648466,False,False,True,False,6
-0.34043439393442865,2.1168004565824026,-1.2175498330604173,-0.453520817874562,0.11882259611941139,-0.8893275526797597,-0.8593138048663865,-0.4174141557173142,-0.7070676561270965,-0.6010627252900234,-0.7877167250204578,-0.19142551812587003,False,False,False,False,5
-0.34043439393442865,0.8403311625192735,-1.268535671400833,-1.4666182690449878,-0.36000414303599904,-0.5281979455781165,-0.8593138048663865,-0.10417276356792199,-0.8973050468250234,2.5041786555414007,-1.202949070222186,0.4600055405795186,False,False,False,False,4
-0.21146207621142485,0.03929330351899991,-1.1665639947200015,-0.8552490756936835,-0.2529070307828251,0.42306040854206284,-0.2420651724924132,-0.15637966225953567,0.11729437023057952,-0.6010627252900234,-0.38786694027153973,1.1009296467251424,False,False,True,False,6
-0.4724416312547565,0.4224500983774413,-0.044875551230857,3.4266428066478283,-0.4137026486514321,1.5891732010930884,1.7190655654227176,0.7833445141885831,0.3709442244944803,-1.0966122152393083,-0.9933364652014673,-0.5332922307522514,True,False,False,False,5
-0.5396286467324856,0.36875172284460783,-0.044875551230857,3.3804253691319492,-0.4137026486514321,1.5448314277132733,1.7190655654227176,0.7311376154970274,0.3709442244944803,-1.0966122152393083,-0.9933364652014673,-0.5871295083312092,True,False,False,False,5
-0.21146207621142485,0.5815542929066888,1.0768128922582874,-0.8552490756936835,0.38143210531356936,0.12799603503279441,1.3830332765586033,-0.3130003583342028,-0.7704801196930731,-0.19369348194542946,-0.8900370168997762,-1.5214305963160377,False,False,False,False,5
-0.8881909669737053,0.6339389384205588,-0.8606489646775076,-0.328496767691876,-0.013387022527562424,0.5105613659276454,1.4566872580938082,-0.5740348517919813,0.1807068337965533,-0.8814422240165168,-0.19336239925803092,-1.3104679803574035,False,False,False,False,5
-0.5396286467324856,0.15052685190624035,-1.2175498330604173,-0.9991488669523944,-0.36000414303599904,0.42306040854206284,0.190909783071116,-0.5740348517919813,0.3709442244944803,-1.1692993841377635,-1.4167126885496035,0.16531053783184282,False,False,False,False,4
-0.8881909669737053,0.5815542929066888,-1.0136064796987545,-0.328496767691876,0.09242925658808088,-0.23313357206884808,0.2575306073087006,-0.7306555478667065,1.0050688601542321,-0.6704777798988003,-0.002300597859432862,-0.8428565768312583,False,False,True,False,6
-0.14807102050964802,1.8264383163547864,-1.2175498330604173,-0.716583179437072,-0.7380167036474499,-1.6499689647493274,-2.100948958772623,0.261275527272968,0.30753176092850365,-2.322780582308606,-1.309301752873483,0.7857210699322127,False,False,False,False,4
-0.08538825958045863,-0.5997385113632986,-0.5037480962945979,-0.453520817874562,-0.3331924474799242,-1.1054312181015182,-1.005976680200545,0.261275527272968,-0.13635548403332123,-0.2605296322792131,-1.202949070222186,-0.29999736124343473,False,False,True,False,6
